timestamp,cpu_percent,cpu_count_logical,cpu_count_physical,ram_total_GB,ram_used_percent,ram_available_GB,swap_used_percent,disk_total_GB,disk_used_percent,disk_read_MB,disk_write_MB,net_sent_MB,net_recv_MB,battery_percent,battery_plugged,process_count
2026-01-11 01:17:17,35.6,32,24,31.71,46.2,17.06,0.2,930.5,64.4,3.282,0.277,2.872,0.051,100,True,361
2026-01-11 01:17:18,31.8,32,24,31.71,46.1,17.1,0.2,930.5,64.4,6.624,0.613,6.534,0.099,100,True,361
2026-01-11 01:17:19,32.5,32,24,31.71,46.2,17.07,0.2,930.5,64.4,7.738,1.837,3.41,0.052,100,True,361
2026-01-11 01:17:20,35.4,32,24,31.71,46.2,17.06,0.2,930.5,64.4,3.243,3.659,5.211,0.086,100,True,361
2026-01-11 01:17:21,33.8,32,24,31.71,46.2,17.07,0.2,930.5,64.4,0.458,0.199,8.236,0.129,100,True,361
2026-01-11 01:17:22,33.3,32,24,31.71,46.2,17.07,0.2,930.5,64.4,2.892,2.476,8.311,0.136,100,True,361
2026-01-11 01:17:23,32.9,32,24,31.71,46.2,17.05,0.2,930.5,64.4,3.46,3.889,3.763,0.062,100,True,361
2026-01-11 01:17:24,32.2,32,24,31.71,46.3,17.03,0.2,930.5,64.4,1.608,0.171,4.772,0.076,100,True,361
2026-01-11 01:17:25,30.0,32,24,31.71,46.3,17.04,0.2,930.5,64.4,1.042,0.156,4.754,0.077,100,True,361
2026-01-11 01:17:26,28.9,32,24,31.71,46.3,17.02,0.2,930.5,64.4,0.988,2.145,3.556,0.058,100,True,363
2026-01-11 01:17:27,29.9,32,24,31.71,46.3,17.03,0.2,930.5,64.4,1.082,2.214,6.822,0.118,100,True,361
2026-01-11 01:17:28,30.5,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.055,1.199,3.227,0.05,100,True,361
2026-01-11 01:17:29,30.1,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.031,0.0,6.308,0.096,100,True,361
2026-01-11 01:17:30,29.7,32,24,31.71,46.1,17.09,0.2,930.5,64.4,0.926,0.57,8.291,0.145,100,True,359
